date,dow,vtm,vleague,htm,hleague,daynt,parkid,attend,length,vatbats,vhit,vrbi,vwalk,vstrkout,hatbats,hhit,hrbi,hwalk,hstrkout
20220802,Tue,NYN,NL,WAS,NL,N,WAS11,29878,168,31,6,1,2,5,31,8,5,1,11
20220802,Tue,OAK,AL,ANA,AL,N,ANA01,22920,153,33,7,1,3,8,29,7,2,2,5
20220802,Tue,KCA,AL,CHA,AL,N,CHI12,24361,172,34,7,2,3,10,36,14,9,3,5
20220802,Tue,ARI,NL,CLE,AL,N,CLE08,14471,170,34,9,6,2,8,32,6,3,3,11
20220802,Tue,BOS,AL,HOU,AL,N,HOU03,31229,179,31,5,2,1,12,35,9,1,2,8
20220802,Tue,DET,AL,MIN,AL,N,MIN04,23394,190,33,7,5,4,13,30,7,3,5,3
20220802,Tue,SEA,AL,NYA,AL,N,NYC21,38735,223,34,8,8,4,8,33,10,6,7,9
20220802,Tue,TOR,AL,TBA,AL,N,STP01,16433,165,32,8,3,3,6,28,2,1,1,11
20220802,Tue,BAL,AL,TEX,AL,N,ARL03,21622,197,34,9,8,4,8,37,10,2,2,10
20220803,Wed,PHI,NL,ATL,NL,D,ATL03,30380,160,32,5,3,2,12,32,6,1,1,10
20220803,Wed,CIN,NL,MIA,NL,N,MIA02,8656,129,30,6,0,1,3,30,7,3,3,7
20220803,Wed,MIL,NL,PIT,NL,N,PIT08,13084,229,38,12,7,5,6,35,12,8,3,7
20220803,Wed,COL,NL,SDN,NL,N,SAN02,44652,184,32,6,1,1,12,33,10,9,4,10
20220803,Wed,LAN,NL,SFN,NL,N,SFO03,35400,186,32,6,3,4,10,34,8,0,1,8
20220803,Wed,NYN,NL,WAS,NL,D,WAS11,27851,198,41,14,9,3,10,38,13,5,1,5
20220803,Wed,OAK,AL,ANA,AL,N,ANA01,25190,188,35,8,3,1,9,32,6,1,2,7
20220803,Wed,KCA,AL,CHA,AL,D,CHI12,19753,155,31,4,1,1,14,33,12,4,2,6
20220803,Wed,ARI,NL,CLE,AL,D,CLE08,18642,183,36,9,4,0,15,31,9,7,3,5
20220803,Wed,BOS,AL,HOU,AL,D,HOU03,32295,162,31,4,1,1,10,34,12,6,0,6
20220803,Wed,DET,AL,MIN,AL,D,MIN04,25044,160,30,4,1,1,14,29,7,4,3,8
20220803,Wed,SEA,AL,NYA,AL,D,NYC21,42169,167,35,10,7,1,9,31,5,3,3,8
20220803,Wed,TOR,AL,TBA,AL,D,STP01,14253,168,31,4,2,2,9,29,6,3,3,10
20220803,Wed,BAL,AL,TEX,AL,D,ARL03,20221,204,35,9,5,7,13,32,6,3,4,10
20220804,Thu,ATL,NL,NYN,NL,N,NYC20,38693,169,34,7,4,1,10,32,9,6,3,5
20220804,Thu,WAS,NL,PHI,NL,N,PHI13,35393,99,25,11,3,0,2,19,7,5,0,3
20220804,Thu,MIL,NL,PIT,NL,D,PIT08,13485,202,34,7,4,5,9,36,12,3,5,4
20220804,Thu,COL,NL,SDN,NL,D,SAN02,30366,221,38,14,7,1,9,33,9,3,5,9
20220804,Thu,LAN,NL,SFN,NL,D,SFO03,34640,188,35,8,5,2,14,31,5,2,2,8
20220804,Thu,CHN,NL,SLN,NL,D,STL10,41734,171,36,9,3,1,9,29,6,4,2,7
20220804,Thu,CHN,NL,SLN,NL,N,STL10,44669,188,26,2,2,6,8,32,10,7,8,4
20220804,Thu,OAK,AL,ANA,AL,D,ANA01,23849,207,33,8,8,8,10,35,9,7,2,9
20220804,Thu,HOU,AL,CLE,AL,N,CLE08,16808,183,38,11,6,6,6,31,3,0,1,7
20220804,Thu,TBA,AL,DET,AL,N,DET05,16595,179,37,12,5,5,6,33,6,2,0,8
20220804,Thu,BOS,AL,KCA,AL,N,KAN06,18970,184,31,6,3,4,9,32,11,7,3,6
20220804,Thu,TOR,AL,MIN,AL,N,MIN04,39030,214,38,13,9,6,9,30,3,3,5,8
20220804,Thu,CHA,AL,TEX,AL,N,ARL03,20972,165,32,5,2,6,9,31,12,3,0,4
20220805,Fri,COL,NL,ARI,NL,N,PHO01,17720,182,39,12,5,1,6,31,8,6,6,4
20220805,Fri,MIA,NL,CHN,NL,D,CHI11,35689,200,34,7,1,3,13,27,4,2,5,13
20220805,Fri,SDN,NL,LAN,NL,N,LOS03,52714,183,30,4,1,3,13,36,12,7,2,9
20220805,Fri,CIN,NL,MIL,NL,N,MIL06,33239,194,32,7,1,5,8,31,7,5,7,8
20220805,Fri,ATL,NL,NYN,NL,N,NYC20,40305,218,40,14,9,2,6,38,12,6,5,10
20220805,Fri,WAS,NL,PHI,NL,N,PHI13,22024,166,28,3,2,2,5,32,9,7,3,4
20220805,Fri,NYA,AL,SLN,NL,N,STL10,46940,199,34,10,3,5,4,29,5,4,6,9
20220805,Fri,PIT,NL,BAL,AL,N,BAL12,25613,162,32,6,0,1,6,32,10,1,3,3
20220805,Fri,HOU,AL,CLE,AL,N,CLE08,24712,181,38,14,9,2,4,33,8,3,4,8
20220805,Fri,TBA,AL,DET,AL,N,DET05,21547,220,32,7,5,13,9,35,9,3,2,7
20220805,Fri,BOS,AL,KCA,AL,N,KAN06,21246,224,38,13,7,5,5,35,9,4,5,10
20220805,Fri,TOR,AL,MIN,AL,N,MIN04,29593,204,39,11,5,2,12,39,11,6,4,6
20220805,Fri,ANA,AL,SEA,AL,N,SEA03,42654,216,33,8,4,2,13,34,6,3,6,9
20220805,Fri,CHA,AL,TEX,AL,N,ARL03,25470,180,31,6,2,1,12,31,3,1,4,9
20220806,Sat,COL,NL,ARI,NL,N,PHO01,21146,153,31,8,3,2,6,33,10,2,0,3
20220806,Sat,MIA,NL,CHN,NL,D,CHI11,36787,166,31,5,0,1,5,33,10,3,3,9
20220806,Sat,SDN,NL,LAN,NL,N,LOS03,52124,188,34,6,3,2,7,33,10,8,1,4
20220806,Sat,CIN,NL,MIL,NL,N,MIL06,35784,210,34,8,7,7,8,33,9,5,5,6
20220806,Sat,ATL,NL,NYN,NL,D,NYC20,37790,233,38,12,5,4,10,35,13,8,6,8
20220806,Sat,ATL,NL,NYN,NL,N,NYC20,37452,182,34,7,2,0,12,33,8,5,2,5
20220806,Sat,WAS,NL,PHI,NL,N,PHI13,27078,219,38,13,5,4,7,37,13,11,4,6
20220806,Sat,NYA,AL,SLN,NL,N,STL10,48581,186,28,2,0,3,6,27,5,1,2,5
20220806,Sat,PIT,NL,BAL,AL,N,BAL12,41086,197,32,6,3,2,8,33,11,6,6,9
20220806,Sat,HOU,AL,CLE,AL,N,CLE08,25327,150,32,6,1,1,8,34,10,3,1,6
20220806,Sat,TBA,AL,DET,AL,N,DET05,40101,174,36,9,1,3,12,34,12,9,0,5
20220806,Sat,BOS,AL,KCA,AL,N,KAN06,19136,164,35,8,4,1,9,33,8,5,0,8
20220806,Sat,TOR,AL,MIN,AL,N,MIN04,27471,212,34,7,3,4,11,35,11,7,4,5
20220806,Sat,SFN,NL,OAK,AL,D,OAK01,40065,201,38,11,7,6,4,37,10,3,1,8
20220806,Sat,ANA,AL,SEA,AL,D,SEA03,41507,168,34,7,1,0,13,27,4,2,6,7
20220806,Sat,ANA,AL,SEA,AL,N,SEA03,27065,167,35,8,7,3,6,33,7,1,1,9
20220806,Sat,CHA,AL,TEX,AL,N,ARL03,38275,180,29,2,0,1,10,32,7,7,6,8
20220807,Sun,COL,NL,ARI,NL,D,PHO01,20644,197,34,10,4,6,5,29,9,5,6,3
20220807,Sun,MIA,NL,CHN,NL,D,CHI11,30177,156,33,8,3,3,7,29,2,0,2,9
20220807,Sun,SDN,NL,LAN,NL,D,LOS03,48093,168,28,2,0,2,4,35,11,4,0,7
20220807,Sun,CIN,NL,MIL,NL,D,MIL06,40063,227,35,7,3,3,15,33,5,2,4,10
20220807,Sun,ATL,NL,NYN,NL,D,NYC20,37717,178,29,2,2,1,19,34,10,4,3,8
20220807,Sun,WAS,NL,PHI,NL,D,PHI13,28672,199,33,7,1,3,8,37,13,13,6,6
20220807,Sun,NYA,AL,SLN,NL,D,STL10,46472,265,42,16,9,4,13,34,11,12,8,7
20220807,Sun,PIT,NL,BAL,AL,D,BAL12,16714,178,35,9,8,3,10,31,4,1,1,7
20220807,Sun,HOU,AL,CLE,AL,D,CLE08,22688,149,28,2,0,1,10,32,8,1,2,6
20220807,Sun,TBA,AL,DET,AL,D,DET05,18395,170,35,9,7,6,9,30,3,0,0,9
20220807,Sun,BOS,AL,KCA,AL,D,KAN06,14949,180,35,10,5,3,6,31,11,12,6,6
20220807,Sun,TOR,AL,MIN,AL,D,MIN04,26155,221,37,10,3,1,6,41,11,2,0,7
20220807,Sun,SFN,NL,OAK,AL,D,OAK01,31605,198,36,9,6,5,11,36,9,4,4,6
20220807,Sun,ANA,AL,SEA,AL,D,SEA03,34837,174,33,8,3,1,11,31,8,6,5,4
20220807,Sun,CHA,AL,TEX,AL,D,ARL03,29579,207,43,15,7,2,8,35,9,2,5,10
20220808,Mon,PIT,NL,ARI,NL,N,PHO01,11275,156,27,3,0,3,11,29,6,2,2,4
20220808,Mon,WAS,NL,CHN,NL,N,CHI11,30904,168,34,8,3,1,8,31,11,6,4,7
20220808,Mon,CIN,NL,NYN,NL,N,NYC20,28448,176,35,9,1,2,9,31,7,5,3,7
20220808,Mon,SFN,NL,SDN,NL,N,SAN02,40686,195,33,7,1,2,15,30,5,0,0,7
20220808,Mon,TOR,AL,BAL,AL,N,BAL12,12671,175,37,12,4,3,5,29,9,7,4,5
20220808,Mon,ANA,AL,OAK,AL,N,OAK01,5440,134,30,5,1,0,7,29,2,0,2,8
20220808,Mon,NYA,AL,SEA,AL,N,SEA03,35843,204,39,13,9,3,7,33,6,4,3,8
20220809,Tue,PIT,NL,ARI,NL,N,PHO01,12901,180,34,7,4,3,4,34,11,6,4,3
20220809,Tue,WAS,NL,CHN,NL,N,CHI11,37193,197,34,9,6,3,9,40,15,5,1,9
20220809,Tue,SLN,NL,COL,NL,N,DEN02,35011,185,35,8,5,4,8,46,22,16,2,5
20220809,Tue,MIN,AL,LAN,NL,N,LOS03,47874,193,34,7,3,0,11,39,15,10,2,8
20220809,Tue,TBA,AL,MIL,NL,N,MIL06,30030,166,29,4,3,1,7,30,7,5,4,12
20220809,Tue,CIN,NL,NYN,NL,N,NYC20,30816,179,35,8,2,3,13,31,9,6,4,4
20220809,Tue,MIA,NL,PHI,NL,N,PHI13,22087,166,32,5,1,4,12,29,8,4,2,6
20220809,Tue,SFN,NL,SDN,NL,N,SAN02,38626,212,34,9,4,3,6,34,11,7,3,9
20220809,Tue,TOR,AL,BAL,AL,N,BAL12,11080,182,34,9,5,3,8,34,12,5,2,8
20220809,Tue,ATL,NL,BOS,AL,N,BOS07,34972,253,44,13,9,7,4,42,11,7,2,16
20220809,Tue,CLE,AL,DET,AL,N,DET05,16359,161,35,11,5,1,2,33,6,1,3,11
20220809,Tue,TEX,AL,HOU,AL,N,HOU03,30629,169,33,7,5,2,10,29,7,7,3,4
20220809,Tue,CHA,AL,KCA,AL,D,KAN06,0,156,33,7,2,0,8,34,9,4,1,7
20220809,Tue,CHA,AL,KCA,AL,D,KAN06,12700,174,34,8,3,3,9,31,5,2,2,8
20220809,Tue,ANA,AL,OAK,AL,N,OAK01,9351,195,38,10,5,5,8,31,6,1,4,9
20220809,Tue,NYA,AL,SEA,AL,N,SEA03,38804,247,37,3,0,4,14,39,7,1,4,10
20220810,Wed,PIT,NL,ARI,NL,N,PHO01,12714,192,36,11,5,3,12,30,7,3,2,5
20220810,Wed,WAS,NL,CHN,NL,D,CHI11,29019,165,35,9,2,1,12,31,9,4,1,5
20220810,Wed,SLN,NL,COL,NL,N,DEN02,35164,201,42,18,9,2,4,38,13,4,2,10
20220810,Wed,MIN,AL,LAN,NL,N,LOS03,53432,195,35,8,4,4,8,33,10,8,3,9
20220810,Wed,TBA,AL,MIL,NL,D,MIL06,30644,183,34,5,3,2,8,34,7,4,4,12
20220810,Wed,CIN,NL,NYN,NL,D,NYC20,36883,181,32,6,2,4,7,33,13,9,4,10
20220810,Wed,MIA,NL,PHI,NL,N,PHI13,23021,158,33,9,3,2,6,31,8,4,1,4
20220810,Wed,SFN,NL,SDN,NL,D,SAN02,32834,212,35,11,4,5,4,40,16,12,3,9
20220810,Wed,ATL,NL,BOS,AL,N,BOS07,35406,186,36,12,8,2,10,35,9,3,2,10
20220810,Wed,CLE,AL,DET,AL,N,DET05,16560,182,34,8,3,1,8,35,8,2,0,14
20220810,Wed,TEX,AL,HOU,AL,N,HOU03,26670,221,37,12,8,3,14,38,8,4,5,10
20220810,Wed,CHA,AL,KCA,AL,N,KAN06,15463,199,35,7,2,3,11,36,15,8,3,5
20220810,Wed,ANA,AL,OAK,AL,D,OAK01,8268,225,42,6,5,2,11,38,7,4,5,7
20220810,Wed,NYA,AL,SEA,AL,D,SEA03,43280,164,31,4,3,5,9,28,5,4,1,12
20220811,Thu,PIT,NL,ARI,NL,D,PHO01,12725,200,33,5,2,3,11,33,9,9,5,6
20220811,Thu,CHN,NL,CIN,NL,N,DYE01,7823,201,35,10,4,5,12,33,7,2,3,14
20220811,Thu,SLN,NL,COL,NL,D,DEN02,30293,195,37,12,6,3,8,31,9,8,6,9
20220811,Thu,MIA,NL,PHI,NL,D,PHI13,25444,187,34,7,2,2,8,33,7,0,4,13
20220811,Thu,BAL,AL,BOS,AL,N,BOS07,33927,166,34,8,3,2,6,29,8,4,1,7
20220811,Thu,CLE,AL,DET,AL,D,DET05,19036,217,39,8,3,2,2,37,7,3,3,14
20220811,Thu,TEX,AL,HOU,AL,D,HOU03,30872,173,35,8,3,2,13,33,10,7,3,5
20220811,Thu,CHA,AL,KCA,AL,D,KAN06,10009,191,40,14,3,1,7,31,8,5,4,9
20220812,Fri,ARI,NL,COL,NL,N,DEN02,32055,153,31,5,2,3,4,30,6,5,2,6
20220812,Fri,ATL,NL,MIA,NL,N,MIA02,10459,217,33,8,4,0,6,37,12,2,6,8
20220812,Fri,PHI,NL,NYN,NL,N,NYC20,38467,174,38,10,2,0,11,31,5,1,3,5
20220812,Fri,PIT,NL,SFN,NL,N,SFO03,33328,195,37,10,3,1,10,28,7,5,6,4
20220812,Fri,MIL,NL,SLN,NL,N,STL10,45669,173,34,8,1,2,11,30,6,3,3,6
20220812,Fri,SDN,NL,WAS,NL,N,WAS11,35390,243,43,14,10,5,7,37,10,5,6,6
20220812,Fri,MIN,AL,ANA,AL,N,ANA01,33459,176,33,9,4,4,9,30,4,0,3,10
20220812,Fri,NYA,AL,BOS,AL,N,BOS07,36434,204,37,9,2,3,8,33,8,3,4,8
20220812,Fri,DET,AL,CHA,AL,N,CHI12,33015,173,29,3,0,3,14,29,8,2,5,6
20220812,Fri,OAK,AL,HOU,AL,N,HOU03,31230,199,34,11,4,4,9,32,11,7,4,4
20220812,Fri,LAN,NL,KCA,AL,N,KAN06,24333,192,34,8,7,7,5,32,4,3,4,6
20220812,Fri,BAL,AL,TBA,AL,N,STP01,12380,187,41,19,10,2,6,33,5,3,1,11
20220812,Fri,SEA,AL,TEX,AL,N,ARL03,22622,224,37,11,5,5,7,34,9,2,2,12
20220812,Fri,CLE,AL,TOR,AL,N,TOR02,41677,153,39,14,8,3,4,29,3,0,0,8
20220813,Sat,CHN,NL,CIN,NL,N,CIN09,33301,200,35,9,7,4,7,34,7,2,6,14
20220813,Sat,ARI,NL,COL,NL,N,DEN02,35233,167,36,11,5,2,7,29,3,0,2,8
20220813,Sat,ATL,NL,MIA,NL,D,MIA02,7308,181,37,11,5,3,11,30,5,2,3,7
20220813,Sat,ATL,NL,MIA,NL,N,MIA02,11910,192,36,10,6,2,11,32,5,2,4,8
20220813,Sat,PHI,NL,NYN,NL,N,NYC20,43857,144,30,3,0,2,14,27,4,1,1,8
20220813,Sat,PIT,NL,SFN,NL,N,SFO03,38049,165,31,5,0,3,10,29,5,2,5,12
20220813,Sat,MIL,NL,SLN,NL,N,STL10,45905,181,33,4,3,1,8,35,6,2,0,11
20220813,Sat,SDN,NL,WAS,NL,N,WAS11,33661,211,35,8,3,8,8,33,10,4,1,12
20220813,Sat,MIN,AL,ANA,AL,N,ANA01,43027,226,40,10,3,6,15,35,8,5,3,8
20220813,Sat,NYA,AL,BOS,AL,N,BOS07,36672,194,32,6,3,5,11,33,8,2,3,8
20220813,Sat,DET,AL,CHA,AL,N,CHI12,29458,166,35,10,4,2,11,36,14,6,1,7
20220813,Sat,OAK,AL,HOU,AL,N,HOU03,34078,171,29,5,0,4,8,33,12,8,3,4
20220813,Sat,LAN,NL,KCA,AL,N,KAN06,29689,185,42,16,12,6,8,36,10,3,1,10
20220813,Sat,BAL,AL,TBA,AL,D,STP01,16823,202,36,9,2,3,8,34,11,8,5,9
20220813,Sat,SEA,AL,TEX,AL,N,ARL03,31621,196,30,7,3,5,8,34,12,7,5,5
20220813,Sat,CLE,AL,TOR,AL,D,TOR02,44977,175,33,6,1,4,7,27,6,2,2,5
20220814,Sun,CHN,NL,CIN,NL,D,CIN09,23959,209,38,12,5,5,11,37,13,8,5,6
20220814,Sun,ARI,NL,COL,NL,D,DEN02,32442,188,37,11,7,2,6,35,8,3,6,5
20220814,Sun,ATL,NL,MIA,NL,D,MIA02,10902,188,34,10,2,8,6,32,5,1,3,12
20220814,Sun,PHI,NL,NYN,NL,D,NYC20,40513,202,36,9,0,3,11,33,10,5,3,9
20220814,Sun,PIT,NL,SFN,NL,D,SFO03,36471,206,37,11,6,3,15,37,13,8,4,8
20220814,Sun,MIL,NL,SLN,NL,D,STL10,44142,137,32,6,3,0,7,30,7,6,3,11
20220814,Sun,SDN,NL,WAS,NL,D,WAS11,27498,198,36,9,5,5,6,33,7,0,0,11
20220814,Sun,MIN,AL,ANA,AL,D,ANA01,27515,165,32,5,2,1,6,30,8,4,3,8
20220814,Sun,NYA,AL,BOS,AL,N,BOS07,36581,135,29,2,0,1,11,29,6,3,0,4
20220814,Sun,DET,AL,CHA,AL,D,CHI12,32154,177,34,8,2,0,14,34,10,5,4,6
20220814,Sun,OAK,AL,HOU,AL,D,HOU03,38906,160,33,7,3,5,8,34,10,6,1,2
20220814,Sun,LAN,NL,KCA,AL,D,KAN06,18481,169,29,3,0,4,14,30,8,4,1,6
20220814,Sun,BAL,AL,TBA,AL,D,STP01,18093,157,29,1,0,0,9,31,8,4,2,11
20220814,Sun,SEA,AL,TEX,AL,D,ARL03,25560,183,31,4,2,6,13,31,8,4,4,8
20220814,Sun,CLE,AL,TOR,AL,D,TOR02,41002,174,38,13,7,2,9,35,8,2,0,9
20220815,Mon,NYN,NL,ATL,NL,N,ATL03,38380,198,34,7,1,1,5,39,15,13,3,4
20220815,Mon,PHI,NL,CIN,NL,N,CIN09,14635,173,39,12,4,3,9,34,9,3,0,8
20220815,Mon,SDN,NL,MIA,NL,N,MIA02,9123,184,32,5,0,3,8,31,9,3,1,8
20220815,Mon,LAN,NL,MIL,NL,N,MIL06,27084,192,33,6,4,4,7,31,4,0,2,10
20220815,Mon,ARI,NL,SFN,NL,N,SFO03,20694,180,31,6,1,5,7,33,9,6,3,10
20220815,Mon,CHN,NL,WAS,NL,N,WAS11,25467,179,35,7,4,3,14,33,8,5,1,8
20220815,Mon,SEA,AL,ANA,AL,N,ANA01,23096,206,38,9,5,4,11,34,8,2,1,13
20220815,Mon,HOU,AL,CHA,AL,N,CHI12,18205,153,33,7,2,2,3,31,9,4,2,5
20220815,Mon,DET,AL,CLE,AL,D,CLE08,0,174,30,3,1,2,13,33,9,4,3,7
20220815,Mon,DET,AL,CLE,AL,D,CLE08,16980,181,41,15,7,1,9,32,8,5,2,5
20220815,Mon,KCA,AL,MIN,AL,N,MIN04,22003,177,34,8,2,3,10,31,11,4,4,7
20220815,Mon,TBA,AL,NYA,AL,N,NYC21,42192,201,33,7,4,4,10,31,7,0,1,12
20220815,Mon,OAK,AL,TEX,AL,N,ARL03,13121,190,28,3,1,9,5,32,8,2,3,9
20220815,Mon,BAL,AL,TOR,AL,N,TOR02,26769,200,32,8,7,6,8,33,8,3,5,9
20220816,Tue,NYN,NL,ATL,NL,N,ATL03,37449,171,28,3,0,2,14,29,8,4,6,3
20220816,Tue,PHI,NL,CIN,NL,N,CIN09,17074,200,44,18,11,2,9,35,9,4,0,14
20220816,Tue,SDN,NL,MIA,NL,N,MIA02,9065,213,36,10,3,5,13,29,6,4,3,10
20220816,Tue,LAN,NL,MIL,NL,N,MIL06,32948,232,41,8,4,3,15,36,5,5,8,14
20220816,Tue,BOS,AL,PIT,NL,N,PIT08,19387,157,30,5,4,4,6,31,4,3,4,9
20220816,Tue,ARI,NL,SFN,NL,N,SFO03,20897,166,31,5,1,0,10,32,7,2,2,10
20220816,Tue,COL,NL,SLN,NL,N,STL10,39105,188,33,6,4,3,7,31,10,5,3,5
20220816,Tue,CHN,NL,WAS,NL,N,WAS11,26362,227,39,10,7,2,10,42,13,5,4,13
20220816,Tue,SEA,AL,ANA,AL,N,ANA01,20294,184,35,9,8,2,9,33,7,2,3,13
20220816,Tue,HOU,AL,CHA,AL,N,CHI12,23476,190,35,9,3,4,9,32,10,4,2,5
20220816,Tue,DET,AL,CLE,AL,N,CLE08,13503,200,37,11,4,4,6,34,8,3,2,5
20220816,Tue,KCA,AL,MIN,AL,N,MIN04,23093,181,31,5,0,1,15,40,16,9,3,7
20220816,Tue,TBA,AL,NYA,AL,N,NYC21,41083,171,31,4,3,0,4,31,4,1,1,8
20220816,Tue,OAK,AL,TEX,AL,N,ARL03,15260,187,36,11,5,3,9,33,9,1,3,6
20220816,Tue,BAL,AL,TOR,AL,N,TOR02,37940,174,35,7,4,5,8,32,7,2,1,8
20220817,Wed,NYN,NL,ATL,NL,N,ATL03,34308,202,41,14,9,2,6,31,7,7,4,12
20220817,Wed,PHI,NL,CIN,NL,D,CIN09,13622,147,30,5,0,2,11,32,6,1,3,11
20220817,Wed,SDN,NL,MIA,NL,D,MIA02,7273,224,36,11,9,10,4,33,7,3,4,10
20220817,Wed,LAN,NL,MIL,NL,N,MIL06,30259,169,30,6,2,3,7,30,4,1,4,10
20220817,Wed,BOS,AL,PIT,NL,N,PIT08,15231,163,38,12,8,7,5,33,6,3,0,9
20220817,Wed,ARI,NL,SFN,NL,N,SFO03,22649,187,33,6,3,2,14,34,8,2,3,9
20220817,Wed,COL,NL,SLN,NL,N,STL10,38033,186,32,7,1,1,11,31,9,5,6,5
20220817,Wed,CHN,NL,WAS,NL,D,WAS11,28302,176,32,5,3,2,11,32,6,2,0,6
20220817,Wed,SEA,AL,ANA,AL,D,ANA01,19550,194,37,10,11,6,7,36,10,7,2,11
20220817,Wed,HOU,AL,CHA,AL,N,CHI12,24671,186,30,5,3,3,6,32,8,1,4,9
20220817,Wed,DET,AL,CLE,AL,N,CLE08,14335,194,31,5,4,4,8,36,11,7,4,10
20220817,Wed,KCA,AL,MIN,AL,D,MIN04,23543,169,31,6,0,2,8,31,7,3,2,4
20220817,Wed,TBA,AL,NYA,AL,N,NYC21,42512,228,39,9,7,6,13,36,10,8,4,9
20220817,Wed,OAK,AL,TEX,AL,N,ARL03,14846,180,36,9,7,3,7,32,6,2,5,5
20220817,Wed,BAL,AL,TOR,AL,D,TOR02,40141,167,31,4,1,0,10,32,8,6,3,4
20220818,Thu,NYN,NL,ATL,NL,N,ATL03,39378,161,33,6,2,0,9,30,6,3,0,12
20220818,Thu,LAN,NL,MIL,NL,D,MIL06,37403,178,32,6,3,4,12,30,6,5,2,14
20220818,Thu,BOS,AL,PIT,NL,N,PIT08,20991,157,30,5,2,2,10,34,10,8,2,6
20220818,Thu,WAS,NL,SDN,NL,N,SAN02,41820,199,32,6,3,1,6,29,3,1,7,8
20220818,Thu,ARI,NL,SFN,NL,D,SFO03,26197,175,36,13,5,4,5,30,4,0,0,12
20220818,Thu,COL,NL,SLN,NL,D,STL10,36137,165,29,4,0,1,7,38,15,13,5,7
20220818,Thu,CHN,NL,BAL,AL,D,BAL12,19454,183,35,8,3,0,2,32,6,2,4,8
20220818,Thu,HOU,AL,CHA,AL,D,CHI12,24407,233,51,25,21,4,9,35,11,4,8,10
20220818,Thu,TOR,AL,NYA,AL,N,NYC21,41419,189,39,13,9,3,6,34,7,1,2,13
20220818,Thu,KCA,AL,TBA,AL,N,STP01,8168,168,33,6,1,3,7,35,12,6,2,6
20220818,Thu,OAK,AL,TEX,AL,D,ARL03,16495,172,32,5,2,4,9,30,10,9,6,5
20220819,Fri,SLN,NL,ARI,NL,N,PHO01,32183,172,37,12,4,2,12,31,4,1,1,7
20220819,Fri,HOU,AL,ATL,NL,N,ATL03,42837,184,33,7,2,1,12,34,12,6,4,10
20220819,Fri,MIL,NL,CHN,NL,D,CHI11,39962,174,35,9,7,4,7,33,10,8,1,14
20220819,Fri,SFN,NL,COL,NL,N,DEN02,31604,176,32,5,4,4,7,34,10,7,2,4
20220819,Fri,MIA,NL,LAN,NL,N,LOS03,50431,161,31,5,1,3,7,30,6,2,3,9
20220819,Fri,NYN,NL,PHI,NL,N,PHI13,43176,208,38,11,6,5,14,36,9,2,0,6
20220819,Fri,CIN,NL,PIT,NL,N,PIT08,17706,168,35,7,4,0,5,35,13,4,2,9
20220819,Fri,WAS,NL,SDN,NL,N,SAN02,39474,226,37,9,5,4,13,32,4,3,4,10
20220819,Fri,BOS,AL,BAL,AL,N,BAL12,33136,246,45,19,10,2,9,40,18,15,3,6
20220819,Fri,CHA,AL,CLE,AL,N,CLE08,25521,194,33,7,2,0,17,32,9,5,4,8
20220819,Fri,ANA,AL,DET,AL,N,DET05,28197,135,30,3,1,1,9,28,4,0,0,9
20220819,Fri,TEX,AL,MIN,AL,N,MIN04,22627,174,30,4,1,4,7,29,5,2,3,8
20220819,Fri,TOR,AL,NYA,AL,N,NYC21,46194,172,34,8,4,2,7,30,4,0,1,8
20220819,Fri,SEA,AL,OAK,AL,N,OAK01,16912,164,40,14,9,3,5,31,6,2,2,5
20220819,Fri,KCA,AL,TBA,AL,N,STP01,10049,168,31,4,3,3,11,32,6,2,4,12
20220820,Sat,SLN,NL,ARI,NL,N,PHO01,34248,223,43,18,15,5,6,32,8,6,5,9
20220820,Sat,HOU,AL,ATL,NL,N,ATL03,42893,239,40,7,4,3,16,37,7,5,5,9
20220820,Sat,MIL,NL,CHN,NL,D,CHI11,35994,231,37,4,5,7,9,38,8,6,7,10
20220820,Sat,SFN,NL,COL,NL,N,DEN02,35278,187,35,5,3,2,9,37,12,4,1,3
20220820,Sat,MIA,NL,LAN,NL,N,LOS03,51813,159,30,3,0,2,15,35,12,7,3,9
20220820,Sat,NYN,NL,PHI,NL,D,PHI13,36809,222,34,10,8,7,7,33,7,1,3,10
20220820,Sat,NYN,NL,PHI,NL,N,PHI13,39374,203,29,3,0,4,7,35,11,4,3,9
20220820,Sat,CIN,NL,PIT,NL,N,PIT08,31761,214,42,14,9,2,10,30,4,1,8,8
20220820,Sat,WAS,NL,SDN,NL,N,SAN02,42529,198,34,7,1,0,8,30,5,2,6,5
20220820,Sat,BOS,AL,BAL,AL,D,BAL12,34939,184,38,12,4,0,10,34,8,2,1,8
20220820,Sat,CHA,AL,CLE,AL,N,CLE08,26179,159,31,5,1,3,5,32,5,0,1,3
20220820,Sat,ANA,AL,DET,AL,D,DET05,23581,160,32,7,3,2,6,33,11,4,3,5
20220820,Sat,TEX,AL,MIN,AL,N,MIN04,21781,207,41,11,4,1,8,37,6,2,5,5
20220820,Sat,TOR,AL,NYA,AL,D,NYC21,45538,191,32,7,5,2,9,37,9,2,1,11
20220820,Sat,SEA,AL,OAK,AL,D,OAK01,9626,199,34,7,3,4,7,34,8,4,4,10
20220820,Sat,KCA,AL,TBA,AL,D,STP01,19800,170,31,4,2,1,12,32,10,4,2,2
